date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-11,SP,,state,30,0,False,45919049,35,0.06533,
2020-03-10,AL,Maceió,city,1,0,False,1018948,2704302,0.09814,
2020-03-10,AL,,state,1,0,False,3337357,27,0.02996,
2020-03-10,BA,Feira de Santana,city,2,0,False,614872,2910800,0.32527,
2020-03-10,BA,,state,2,0,False,14873064,29,0.01345,
2020-03-10,DF,Brasília,city,1,0,False,3015268,5300108,0.03316,
2020-03-10,DF,,state,1,0,False,3015268,53,0.03316,
2020-03-10,ES,,state,1,0,False,4018650,32,0.02488,
2020-03-10,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-10,MG,,state,1,0,False,21168791,31,0.00472,
2020-03-10,RS,Campo Bom,city,1,0,False,66712,4303905,1.49898,
2020-03-10,RS,,state,1,0,False,11377239,43,0.00879,
2020-03-10,SP,Santana de Parnaíba,city,1,0,False,139447,3547304,0.71712,
2020-03-10,SP,São Paulo,city,18,0,False,12252023,3550308,0.14691,
2020-03-10,SP,,state,19,0,False,45919049,35,0.04138,
2020-03-09,AL,Maceió,city,1,0,False,1018948,2704302,0.09814,
2020-03-09,AL,,state,1,0,False,3337357,27,0.02996,
2020-03-09,BA,Feira de Santana,city,2,0,False,614872,2910800,0.32527,
2020-03-09,BA,,state,2,0,False,14873064,29,0.01345,
2020-03-09,DF,Brasília,city,1,0,False,3015268,5300108,0.03316,
2020-03-09,DF,,state,1,0,False,3015268,53,0.03316,
2020-03-09,ES,,state,1,0,False,4018650,32,0.02488,
2020-03-09,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-09,MG,,state,1,0,False,21168791,31,0.00472,
2020-03-09,SP,Santana de Parnaíba,city,1,0,False,139447,3547304,0.71712,
2020-03-09,SP,São Paulo,city,15,0,False,12252023,3550308,0.12243,
2020-03-09,SP,,state,16,0,False,45919049,35,0.03484,
2020-03-08,AL,Maceió,city,1,0,False,1018948,2704302,0.09814,
2020-03-08,AL,,state,1,0,False,3337357,27,0.02996,
2020-03-08,DF,Brasília,city,1,0,False,3015268,5300108,0.03316,
2020-03-08,DF,,state,1,0,False,3015268,53,0.03316,
2020-03-08,ES,,state,1,0,False,4018650,32,0.02488,
2020-03-08,MG,Divinópolis,city,1,0,False,238230,3122306,0.41976,
2020-03-08,MG,,state,1,0,False,21168791,31,0.00472,
2020-03-08,RJ,Barra Mansa,city,1,0,False,184412,3300407,0.54226,
2020-03-08,RJ,Rio de Janeiro,city,2,0,False,6718903,3304557,0.02977,
2020-03-08,RJ,,state,3,0,False,17264943,33,0.01738,
2020-03-08,SP,Santana de Parnaíba,city,1,0,False,139447,3547304,0.71712,
2020-03-08,SP,São Paulo,city,15,0,False,12252023,3550308,0.12243,
2020-03-08,SP,,state,16,0,False,45919049,35,0.03484,
2020-03-07,BA,Feira de Santana,city,2,0,False,614872,2910800,0.32527,
2020-03-07,BA,,state,2,0,False,14873064,29,0.01345,
2020-03-07,DF,Brasília,city,1,0,False,3015268,5300108,0.03316,
2020-03-07,DF,,state,1,0,False,3015268,53,0.03316,
2020-03-07,ES,,state,1,0,False,4018650,32,0.02488,
2020-03-07,SP,Santana da Ponte Pensa,city,1,0,True,1487,3547205,67.2495,
2020-03-07,SP,São Paulo,city,12,0,False,12252023,3550308,0.09794,
2020-03-07,SP,,state,13,0,False,45919049,35,0.02831,
2020-03-06,BA,Feira de Santana,city,1,0,False,614872,2910800,0.16264,
2020-03-06,BA,,state,1,0,False,14873064,29,0.00672,
2020-03-06,ES,,state,1,0,False,4018650,32,0.02488,
2020-03-06,RJ,Barra Mansa,city,1,0,False,184412,3300407,0.54226,
2020-03-06,RJ,Rio de Janeiro,city,1,0,False,6718903,3304557,0.01488,
2020-03-06,RJ,,state,2,0,False,17264943,33,0.01158,
2020-03-06,SP,,state,10,0,False,45919049,35,0.02178,
2020-03-05,ES,,state,1,0,False,4018650,32,0.02488,
2020-03-05,RJ,Barra Mansa,city,1,0,False,184412,3300407,0.54226,
2020-03-05,RJ,,state,1,0,False,17264943,33,0.00579,
2020-03-05,SP,São Paulo,city,6,0,False,12252023,3550308,0.04897,
2020-03-05,SP,,state,6,0,False,45919049,35,0.01307,
2020-03-04,SP,São Paulo,city,3,0,False,12252023,3550308,0.02449,
2020-03-04,SP,,state,3,0,False,45919049,35,0.00653,
2020-03-03,SP,São Paulo,city,2,0,False,12252023,3550308,0.01632,
2020-03-03,SP,,state,2,0,False,45919049,35,0.00436,
2020-03-02,SP,São Paulo,city,2,0,False,12252023,3550308,0.01632,
2020-03-02,SP,,state,2,0,False,45919049,35,0.00436,
2020-03-01,SP,São Paulo,city,2,0,False,12252023,3550308,0.01632,
2020-03-01,SP,,state,2,0,False,45919049,35,0.00436,
2020-02-29,SP,São Paulo,city,2,0,False,12252023,3550308,0.01632,
2020-02-29,SP,,state,2,0,False,45919049,35,0.00436,
2020-02-28,SP,São Paulo,city,2,0,False,12252023,3550308,0.01632,
2020-02-28,SP,,state,2,0,False,45919049,35,0.00436,
2020-02-27,SP,São Paulo,city,1,0,False,12252023,3550308,0.00816,
2020-02-27,SP,,state,1,0,False,45919049,35,0.00218,
2020-02-26,SP,São Paulo,city,1,0,False,12252023,3550308,0.00816,
2020-02-26,SP,,state,1,0,False,45919049,35,0.00218,
